0.00015	2.2868	0.3	0.6	0.34	1.155	1.73	1.3	1	0.6
0.00015	2.2868	0.3	0.6	0.49	1.155	1.39	1.2	1	0.6
0.00015	2.2868	0.3	0.6	0.49	1.155	1.39	1.3	1	0.6
0.0002	2.2868	0.2	0.95	0.34	1.155	1.73	1.2	1	0.6
0.0002	2.2868	0.2	0.95	0.34	1.155	1.73	1.3	1	0.6
0.0002	2.2868	0.2	0.95	0.49	1.155	1.39	1.2	1	0.6
0.0002	2.2868	0.2	0.95	0.49	1.155	1.39	1.3	1	0.6
0.0003	2.2868	0.2	0.9	0.34	1.155	1.73	1.2	1	0.6
0.0003	2.2868	0.2	0.9	0.34	1.155	1.73	1.3	1	0.6
0.0003	2.2868	0.2	0.9	0.49	1.155	1.39	1.2	1	0.6
0.0003	2.2868	0.2	0.9	0.49	1.155	1.39	1.3	1	0.6
0.00035	2.2868	0.2	0.8	0.34	1.155	1.73	1.2	1	0.6
0.00035	2.2868	0.2	0.8	0.34	1.155	1.73	1.3	1	0.6
0.00035	2.2868	0.2	0.8	0.49	1.155	1.39	1.2	1	0.6
0.00035	2.2868	0.2	0.8	0.49	1.155	1.39	1.3	1	0.6
0.00015	2.2868	0.2	0.6	0.34	1.155	1.73	1.2	1	0.6
0.00015	2.2868	0.2	0.6	0.34	1.155	1.73	1.3	1	0.6
0.00015	2.2868	0.2	0.6	0.49	1.155	1.39	1.2	1	0.6
0.00015	2.2868	0.2	0.6	0.49	1.155	1.39	1.3	1	0.6
5e-05	2.2868	0.1	0.95	0.34	1.155	1.73	1.2	1	0.6
5e-05	2.2868	0.1	0.95	0.34	1.155	1.73	1.3	1	0.6
5e-05	2.2868	0.1	0.95	0.49	1.155	1.39	1.2	1	0.6
5e-05	2.2868	0.1	0.95	0.49	1.155	1.39	1.3	1	0.6
7.5e-05	2.2868	0.1	0.9	0.34	1.155	1.73	1.2	1	0.6
7.5e-05	2.2868	0.1	0.9	0.34	1.155	1.73	1.3	1	0.6
7.5e-05	2.2868	0.1	0.9	0.49	1.155	1.39	1.2	1	0.6
7.5e-05	2.2868	0.1	0.9	0.49	1.155	1.39	1.3	1	0.6
8.75e-05	2.2868	0.1	0.8	0.34	1.155	1.73	1.2	1	0.6
8.75e-05	2.2868	0.1	0.8	0.34	1.155	1.73	1.3	1	0.6
8.75e-05	2.2868	0.1	0.8	0.49	1.155	1.39	1.2	1	0.6
8.75e-05	2.2868	0.1	0.8	0.49	1.155	1.39	1.3	1	0.6
3.75e-05	2.2868	0.1	0.6	0.34	1.155	1.73	1.2	1	0.6
3.75e-05	2.2868	0.1	0.6	0.34	1.155	1.73	1.3	1	0.6
3.75e-05	2.2868	0.1	0.6	0.49	1.155	1.39	1.2	1	0.6
3.75e-05	2.2868	0.1	0.6	0.49	1.155	1.39	1.3	1	0.6
0.0005	1.97962	0.4	0.95	0.34	1.155	1.73	1.2	1	0.6
0.0005	1.97962	0.4	0.95	0.34	1.155	1.73	1.3	1	0.6
0.0005	1.97962	0.4	0.95	0.49	1.155	1.39	1.2	1	0.6
0.0005	1.97962	0.4	0.95	0.49	1.155	1.39	1.3	1	0.6
0.00075	1.97962	0.4	0.9	0.34	1.155	1.73	1.2	1	0.6
0.00075	1.97962	0.4	0.9	0.34	1.155	1.73	1.3	1	0.6
0.00075	1.97962	0.4	0.9	0.49	1.155	1.39	1.2	1	0.6
0.00075	1.97962	0.4	0.9	0.49	1.155	1.39	1.3	1	0.6
0.000875	1.97962	0.4	0.8	0.34	1.155	1.73	1.2	1	0.6
0.000875	1.97962	0.4	0.8	0.34	1.155	1.73	1.3	1	0.6
0.000875	1.97962	0.4	0.8	0.49	1.155	1.39	1.2	1	0.6
0.000875	1.97962	0.4	0.8	0.49	1.155	1.39	1.3	1	0.6
0.000375	1.97962	0.4	0.6	0.34	1.155	1.73	1.2	1	0.6
0.000375	1.97962	0.4	0.6	0.34	1.155	1.73	1.3	1	0.6
0.000375	1.97962	0.4	0.6	0.49	1.155	1.39	1.2	1	0.6
0.000375	1.97962	0.4	0.6	0.49	1.155	1.39	1.3	1	0.6
0.002	1.97962	0.3	0.95	0.34	1.155	1.73	1.2	1	0.6
0.002	1.97962	0.3	0.95	0.34	1.155	1.73	1.3	1	0.6
0.002	1.97962	0.3	0.95	0.49	1.155	1.39	1.2	1	0.6
0.002	1.97962	0.3	0.95	0.49	1.155	1.39	1.3	1	0.6
0.003	1.97962	0.3	0.9	0.34	1.155	1.73	1.2	1	0.6
0.003	1.97962	0.3	0.9	0.34	1.155	1.73	1.3	1	0.6
0.003	1.97962	0.3	0.9	0.49	1.155	1.39	1.2	1	0.6
0.003	1.97962	0.3	0.9	0.49	1.155	1.39	1.3	1	0.6
0.0035	1.97962	0.3	0.8	0.34	1.155	1.73	1.2	1	0.6
0.0035	1.97962	0.3	0.8	0.34	1.155	1.73	1.3	1	0.6
0.0035	1.97962	0.3	0.8	0.49	1.155	1.39	1.2	1	0.6
0.0035	1.97962	0.3	0.8	0.49	1.155	1.39	1.3	1	0.6
0.0015	1.97962	0.3	0.6	0.34	1.155	1.73	1.2	1	0.6
0.0015	1.97962	0.3	0.6	0.34	1.155	1.73	1.3	1	0.6
0.0015	1.97962	0.3	0.6	0.49	1.155	1.39	1.2	1	0.6
0.0015	1.97962	0.3	0.6	0.49	1.155	1.39	1.3	1	0.6
0.002	1.97962	0.2	0.95	0.34	1.155	1.73	1.2	1	0.6
0.002	1.97962	0.2	0.95	0.34	1.155	1.73	1.3	1	0.6
0.002	1.97962	0.2	0.95	0.49	1.155	1.39	1.2	1	0.6
0.002	1.97962	0.2	0.95	0.49	1.155	1.39	1.3	1	0.6
0.003	1.97962	0.2	0.9	0.34	1.155	1.73	1.2	1	0.6
0.003	1.97962	0.2	0.9	0.34	1.155	1.73	1.3	1	0.6
0.003	1.97962	0.2	0.9	0.49	1.155	1.39	1.2	1	0.6
0.003	1.97962	0.2	0.9	0.49	1.155	1.39	1.3	1	0.6
0.0035	1.97962	0.2	0.8	0.34	1.155	1.73	1.2	1	0.6
0.0035	1.97962	0.2	0.8	0.34	1.155	1.73	1.3	1	0.6
0.0035	1.97962	0.2	0.8	0.49	1.155	1.39	1.2	1	0.6
0.0035	1.97962	0.2	0.8	0.49	1.155	1.39	1.3	1	0.6
0.0015	1.97962	0.2	0.6	0.34	1.155	1.73	1.2	1	0.6
0.0015	1.97962	0.2	0.6	0.34	1.155	1.73	1.3	1	0.6
0.0015	1.97962	0.2	0.6	0.49	1.155	1.39	1.2	1	0.6
0.0015	1.97962	0.2	0.6	0.49	1.155	1.39	1.3	1	0.6
0.0005	1.97962	0.1	0.95	0.34	1.155	1.73	1.2	1	0.6
0.0005	1.97962	0.1	0.95	0.34	1.155	1.73	1.3	1	0.6
0.0005	1.97962	0.1	0.95	0.49	1.155	1.39	1.2	1	0.6
0.0005	1.97962	0.1	0.95	0.49	1.155	1.39	1.3	1	0.6
0.00075	1.97962	0.1	0.9	0.34	1.155	1.73	1.2	1	0.6
0.00075	1.97962	0.1	0.9	0.34	1.155	1.73	1.3	1	0.6
0.00075	1.97962	0.1	0.9	0.49	1.155	1.39	1.2	1	0.6
0.00075	1.97962	0.1	0.9	0.49	1.155	1.39	1.3	1	0.6
0.000875	1.97962	0.1	0.8	0.34	1.155	1.73	1.2	1	0.6
0.000875	1.97962	0.1	0.8	0.34	1.155	1.73	1.3	1	0.6
0.000875	1.97962	0.1	0.8	0.49	1.155	1.39	1.2	1	0.6
0.000875	1.97962	0.1	0.8	0.49	1.155	1.39	1.3	1	0.6
0.000375	1.97962	0.1	0.6	0.34	1.155	1.73	1.2	1	0.6
0.000375	1.97962	0.1	0.6	0.34	1.155	1.73	1.3	1	0.6
0.000375	1.97962	0.1	0.6	0.49	1.155	1.39	1.2	1	0.6
0.000375	1.97962	0.1	0.6	0.49	1.155	1.39	1.3	1	0.6
0.00125	1.57004	0.4	0.95	0.34	1.155	1.73	1.2	1	0.6
0.00125	1.57004	0.4	0.95	0.34	1.155	1.73	1.3	1	0.6
0.00125	1.57004	0.4	0.95	0.49	1.155	1.39	1.2	1	0.6
0.00125	1.57004	0.4	0.95	0.49	1.155	1.39	1.3	1	0.6
0.001875	1.57004	0.4	0.9	0.34	1.155	1.73	1.2	1	0.6
0.001875	1.57004	0.4	0.9	0.34	1.155	1.73	1.3	1	0.6
0.001875	1.57004	0.4	0.9	0.49	1.155	1.39	1.2	1	0.6
0.001875	1.57004	0.4	0.9	0.49	1.155	1.39	1.3	1	0.6
0.0021875	1.57004	0.4	0.8	0.34	1.155	1.73	1.2	1	0.6
0.0021875	1.57004	0.4	0.8	0.34	1.155	1.73	1.3	1	0.6
0.0021875	1.57004	0.4	0.8	0.49	1.155	1.39	1.2	1	0.6
0.0021875	1.57004	0.4	0.8	0.49	1.155	1.39	1.3	1	0.6
0.0009375	1.57004	0.4	0.6	0.34	1.155	1.73	1.2	1	0.6
0.0009375	1.57004	0.4	0.6	0.34	1.155	1.73	1.3	1	0.6
0.0009375	1.57004	0.4	0.6	0.49	1.155	1.39	1.2	1	0.6
0.0009375	1.57004	0.4	0.6	0.49	1.155	1.39	1.3	1	0.6
0.005	1.57004	0.3	0.95	0.34	1.155	1.73	1.2	1	0.6
0.005	1.57004	0.3	0.95	0.34	1.155	1.73	1.3	1	0.6
0.005	1.57004	0.3	0.95	0.49	1.155	1.39	1.2	1	0.6
0.005	1.57004	0.3	0.95	0.49	1.155	1.39	1.3	1	0.6
0.0075	1.57004	0.3	0.9	0.34	1.155	1.73	1.2	1	0.6
0.0075	1.57004	0.3	0.9	0.34	1.155	1.73	1.3	1	0.6
0.0075	1.57004	0.3	0.9	0.49	1.155	1.39	1.2	1	0.6
0.0075	1.57004	0.3	0.9	0.49	1.155	1.39	1.3	1	0.6
0.00875	1.57004	0.3	0.8	0.34	1.155	1.73	1.2	1	0.6
0.00875	1.57004	0.3	0.8	0.34	1.155	1.73	1.3	1	0.6
0.00875	1.57004	0.3	0.8	0.49	1.155	1.39	1.2	1	0.6
0.00875	1.57004	0.3	0.8	0.49	1.155	1.39	1.3	1	0.6
0.00375	1.57004	0.3	0.6	0.34	1.155	1.73	1.2	1	0.6
0.00375	1.57004	0.3	0.6	0.34	1.155	1.73	1.3	1	0.6
0.00375	1.57004	0.3	0.6	0.49	1.155	1.39	1.2	1	0.6
0.00375	1.57004	0.3	0.6	0.49	1.155	1.39	1.3	1	0.6
0.005	1.57004	0.2	0.95	0.34	1.155	1.73	1.2	1	0.6
0.005	1.57004	0.2	0.95	0.34	1.155	1.73	1.3	1	0.6
0.005	1.57004	0.2	0.95	0.49	1.155	1.39	1.2	1	0.6
0.005	1.57004	0.2	0.95	0.49	1.155	1.39	1.3	1	0.6
0.0075	1.57004	0.2	0.9	0.34	1.155	1.73	1.2	1	0.6
0.0075	1.57004	0.2	0.9	0.34	1.155	1.73	1.3	1	0.6
0.0075	1.57004	0.2	0.9	0.49	1.155	1.39	1.2	1	0.6
0.0075	1.57004	0.2	0.9	0.49	1.155	1.39	1.3	1	0.6
0.00875	1.57004	0.2	0.8	0.34	1.155	1.73	1.2	1	0.6
0.00875	1.57004	0.2	0.8	0.34	1.155	1.73	1.3	1	0.6
0.00875	1.57004	0.2	0.8	0.49	1.155	1.39	1.2	1	0.6
0.00875	1.57004	0.2	0.8	0.49	1.155	1.39	1.3	1	0.6
0.00375	1.57004	0.2	0.6	0.34	1.155	1.73	1.2	1	0.6
0.00375	1.57004	0.2	0.6	0.34	1.155	1.73	1.3	1	0.6
0.00375	1.57004	0.2	0.6	0.49	1.155	1.39	1.2	1	0.6
0.00375	1.57004	0.2	0.6	0.49	1.155	1.39	1.3	1	0.6
0.00125	1.57004	0.1	0.95	0.34	1.155	1.73	1.2	1	0.6
0.00125	1.57004	0.1	0.95	0.34	1.155	1.73	1.3	1	0.6
0.00125	1.57004	0.1	0.95	0.49	1.155	1.39	1.2	1	0.6
0.00125	1.57004	0.1	0.95	0.49	1.155	1.39	1.3	1	0.6
0.001875	1.57004	0.1	0.9	0.34	1.155	1.73	1.2	1	0.6
0.001875	1.57004	0.1	0.9	0.34	1.155	1.73	1.3	1	0.6
0.001875	1.57004	0.1	0.9	0.49	1.155	1.39	1.2	1	0.6
0.001875	1.57004	0.1	0.9	0.49	1.155	1.39	1.3	1	0.6
0.0021875	1.57004	0.1	0.8	0.34	1.155	1.73	1.2	1	0.6
0.0021875	1.57004	0.1	0.8	0.34	1.155	1.73	1.3	1	0.6
0.0021875	1.57004	0.1	0.8	0.49	1.155	1.39	1.2	1	0.6
0.0021875	1.57004	0.1	0.8	0.49	1.155	1.39	1.3	1	0.6
0.0009375	1.57004	0.1	0.6	0.34	1.155	1.73	1.2	1	0.6
0.0009375	1.57004	0.1	0.6	0.34	1.155	1.73	1.3	1	0.6
0.0009375	1.57004	0.1	0.6	0.49	1.155	1.39	1.2	1	0.6
0.0009375	1.57004	0.1	0.6	0.49	1.155	1.39	1.3	1	0.6
0.00125	1.22873	0.4	0.95	0.34	1.155	1.73	1.2	1	0.6
0.00125	1.22873	0.4	0.95	0.34	1.155	1.73	1.3	1	0.6
0.00125	1.22873	0.4	0.95	0.49	1.155	1.39	1.2	1	0.6
0.00125	1.22873	0.4	0.95	0.49	1.155	1.39	1.3	1	0.6
0.001875	1.22873	0.4	0.9	0.34	1.155	1.73	1.2	1	0.6
0.001875	1.22873	0.4	0.9	0.34	1.155	1.73	1.3	1	0.6
0.001875	1.22873	0.4	0.9	0.49	1.155	1.39	1.2	1	0.6
0.001875	1.22873	0.4	0.9	0.49	1.155	1.39	1.3	1	0.6
0.0021875	1.22873	0.4	0.8	0.34	1.155	1.73	1.2	1	0.6
0.0021875	1.22873	0.4	0.8	0.34	1.155	1.73	1.3	1	0.6
0.0021875	1.22873	0.4	0.8	0.49	1.155	1.39	1.2	1	0.6
0.0021875	1.22873	0.4	0.8	0.49	1.155	1.39	1.3	1	0.6
0.0009375	1.22873	0.4	0.6	0.34	1.155	1.73	1.2	1	0.6
0.0009375	1.22873	0.4	0.6	0.34	1.155	1.73	1.3	1	0.6
0.0009375	1.22873	0.4	0.6	0.49	1.155	1.39	1.2	1	0.6
0.0009375	1.22873	0.4	0.6	0.49	1.155	1.39	1.3	1	0.6
0.005	1.22873	0.3	0.95	0.34	1.155	1.73	1.2	1	0.6
0.005	1.22873	0.3	0.95	0.34	1.155	1.73	1.3	1	0.6
0.005	1.22873	0.3	0.95	0.49	1.155	1.39	1.2	1	0.6
0.005	1.22873	0.3	0.95	0.49	1.155	1.39	1.3	1	0.6
0.0075	1.22873	0.3	0.9	0.34	1.155	1.73	1.2	1	0.6
0.0075	1.22873	0.3	0.9	0.34	1.155	1.73	1.3	1	0.6
0.0075	1.22873	0.3	0.9	0.49	1.155	1.39	1.2	1	0.6
0.0075	1.22873	0.3	0.9	0.49	1.155	1.39	1.3	1	0.6
0.00875	1.22873	0.3	0.8	0.34	1.155	1.73	1.2	1	0.6
0.00875	1.22873	0.3	0.8	0.34	1.155	1.73	1.3	1	0.6
0.00875	1.22873	0.3	0.8	0.49	1.155	1.39	1.2	1	0.6
0.00875	1.22873	0.3	0.8	0.49	1.155	1.39	1.3	1	0.6
0.00375	1.22873	0.3	0.6	0.34	1.155	1.73	1.2	1	0.6
0.00375	1.22873	0.3	0.6	0.34	1.155	1.73	1.3	1	0.6
0.00375	1.22873	0.3	0.6	0.49	1.155	1.39	1.2	1	0.6
0.00375	1.22873	0.3	0.6	0.49	1.155	1.39	1.3	1	0.6
0.005	1.22873	0.2	0.95	0.34	1.155	1.73	1.2	1	0.6
0.005	1.22873	0.2	0.95	0.34	1.155	1.73	1.3	1	0.6
0.005	1.22873	0.2	0.95	0.49	1.155	1.39	1.2	1	0.6
0.005	1.22873	0.2	0.95	0.49	1.155	1.39	1.3	1	0.6
0.0075	1.22873	0.2	0.9	0.34	1.155	1.73	1.2	1	0.6
0.0075	1.22873	0.2	0.9	0.34	1.155	1.73	1.3	1	0.6
0.0075	1.22873	0.2	0.9	0.49	1.155	1.39	1.2	1	0.6
0.0075	1.22873	0.2	0.9	0.49	1.155	1.39	1.3	1	0.6
0.00875	1.22873	0.2	0.8	0.34	1.155	1.73	1.2	1	0.6
0.00875	1.22873	0.2	0.8	0.34	1.155	1.73	1.3	1	0.6
0.00875	1.22873	0.2	0.8	0.49	1.155	1.39	1.2	1	0.6
0.00875	1.22873	0.2	0.8	0.49	1.155	1.39	1.3	1	0.6
0.00375	1.22873	0.2	0.6	0.34	1.155	1.73	1.2	1	0.6
0.00375	1.22873	0.2	0.6	0.34	1.155	1.73	1.3	1	0.6
0.00375	1.22873	0.2	0.6	0.49	1.155	1.39	1.2	1	0.6
0.00375	1.22873	0.2	0.6	0.49	1.155	1.39	1.3	1	0.6
0.00125	1.22873	0.1	0.95	0.34	1.155	1.73	1.2	1	0.6
0.00125	1.22873	0.1	0.95	0.34	1.155	1.73	1.3	1	0.6
0.00125	1.22873	0.1	0.95	0.49	1.155	1.39	1.2	1	0.6
0.00125	1.22873	0.1	0.95	0.49	1.155	1.39	1.3	1	0.6
0.001875	1.22873	0.1	0.9	0.34	1.155	1.73	1.2	1	0.6
0.001875	1.22873	0.1	0.9	0.34	1.155	1.73	1.3	1	0.6
0.001875	1.22873	0.1	0.9	0.49	1.155	1.39	1.2	1	0.6
0.001875	1.22873	0.1	0.9	0.49	1.155	1.39	1.3	1	0.6
0.0021875	1.22873	0.1	0.8	0.34	1.155	1.73	1.2	1	0.6
0.0021875	1.22873	0.1	0.8	0.34	1.155	1.73	1.3	1	0.6
0.0021875	1.22873	0.1	0.8	0.49	1.155	1.39	1.2	1	0.6
0.0021875	1.22873	0.1	0.8	0.49	1.155	1.39	1.3	1	0.6
0.0009375	1.22873	0.1	0.6	0.34	1.155	1.73	1.2	1	0.6
0.0009375	1.22873	0.1	0.6	0.34	1.155	1.73	1.3	1	0.6
0.0009375	1.22873	0.1	0.6	0.49	1.155	1.39	1.2	1	0.6
0.0009375	1.22873	0.1	0.6	0.49	1.155	1.39	1.3	1	0.6
0.00125	1.02394	0.4	0.95	0.34	1.155	1.73	1.2	1	0.6
0.00125	1.02394	0.4	0.95	0.34	1.155	1.73	1.3	1	0.6
0.00125	1.02394	0.4	0.95	0.49	1.155	1.39	1.2	1	0.6
0.00125	1.02394	0.4	0.95	0.49	1.155	1.39	1.3	1	0.6
0.001875	1.02394	0.4	0.9	0.34	1.155	1.73	1.2	1	0.6
0.001875	1.02394	0.4	0.9	0.34	1.155	1.73	1.3	1	0.6
0.001875	1.02394	0.4	0.9	0.49	1.155	1.39	1.2	1	0.6
0.001875	1.02394	0.4	0.9	0.49	1.155	1.39	1.3	1	0.6
0.0021875	1.02394	0.4	0.8	0.34	1.155	1.73	1.2	1	0.6
0.0021875	1.02394	0.4	0.8	0.34	1.155	1.73	1.3	1	0.6
0.0021875	1.02394	0.4	0.8	0.49	1.155	1.39	1.2	1	0.6
0.0021875	1.02394	0.4	0.8	0.49	1.155	1.39	1.3	1	0.6
0.0009375	1.02394	0.4	0.6	0.34	1.155	1.73	1.2	1	0.6
0.0009375	1.02394	0.4	0.6	0.34	1.155	1.73	1.3	1	0.6
0.0009375	1.02394	0.4	0.6	0.49	1.155	1.39	1.2	1	0.6
0.0009375	1.02394	0.4	0.6	0.49	1.155	1.39	1.3	1	0.6
0.005	1.02394	0.3	0.95	0.34	1.155	1.73	1.2	1	0.6
0.005	1.02394	0.3	0.95	0.34	1.155	1.73	1.3	1	0.6
0.005	1.02394	0.3	0.95	0.49	1.155	1.39	1.2	1	0.6
0.005	1.02394	0.3	0.95	0.49	1.155	1.39	1.3	1	0.6
0.0075	1.02394	0.3	0.9	0.34	1.155	1.73	1.2	1	0.6
0.0075	1.02394	0.3	0.9	0.34	1.155	1.73	1.3	1	0.6
0.0075	1.02394	0.3	0.9	0.49	1.155	1.39	1.2	1	0.6
0.0075	1.02394	0.3	0.9	0.49	1.155	1.39	1.3	1	0.6
0.00875	1.02394	0.3	0.8	0.34	1.155	1.73	1.2	1	0.6
0.00875	1.02394	0.3	0.8	0.34	1.155	1.73	1.3	1	0.6
0.00875	1.02394	0.3	0.8	0.49	1.155	1.39	1.2	1	0.6
0.00875	1.02394	0.3	0.8	0.49	1.155	1.39	1.3	1	0.6
0.00375	1.02394	0.3	0.6	0.34	1.155	1.73	1.2	1	0.6
0.00375	1.02394	0.3	0.6	0.34	1.155	1.73	1.3	1	0.6
0.00375	1.02394	0.3	0.6	0.49	1.155	1.39	1.2	1	0.6
0.00375	1.02394	0.3	0.6	0.49	1.155	1.39	1.3	1	0.6
0.005	1.02394	0.2	0.95	0.34	1.155	1.73	1.2	1	0.6
0.005	1.02394	0.2	0.95	0.34	1.155	1.73	1.3	1	0.6
0.005	1.02394	0.2	0.95	0.49	1.155	1.39	1.2	1	0.6
0.005	1.02394	0.2	0.95	0.49	1.155	1.39	1.3	1	0.6
0.0075	1.02394	0.2	0.9	0.34	1.155	1.73	1.2	1	0.6
0.0075	1.02394	0.2	0.9	0.34	1.155	1.73	1.3	1	0.6
0.0075	1.02394	0.2	0.9	0.49	1.155	1.39	1.2	1	0.6
0.0075	1.02394	0.2	0.9	0.49	1.155	1.39	1.3	1	0.6
0.00875	1.02394	0.2	0.8	0.34	1.155	1.73	1.2	1	0.6
0.00875	1.02394	0.2	0.8	0.34	1.155	1.73	1.3	1	0.6
0.00875	1.02394	0.2	0.8	0.49	1.155	1.39	1.2	1	0.6
0.00875	1.02394	0.2	0.8	0.49	1.155	1.39	1.3	1	0.6
0.00375	1.02394	0.2	0.6	0.34	1.155	1.73	1.2	1	0.6
0.00375	1.02394	0.2	0.6	0.34	1.155	1.73	1.3	1	0.6
0.00375	1.02394	0.2	0.6	0.49	1.155	1.39	1.2	1	0.6
0.00375	1.02394	0.2	0.6	0.49	1.155	1.39	1.3	1	0.6
0.00125	1.02394	0.1	0.95	0.34	1.155	1.73	1.2	1	0.6
0.00125	1.02394	0.1	0.95	0.34	1.155	1.73	1.3	1	0.6
0.00125	1.02394	0.1	0.95	0.49	1.155	1.39	1.2	1	0.6
0.00125	1.02394	0.1	0.95	0.49	1.155	1.39	1.3	1	0.6
0.001875	1.02394	0.1	0.9	0.34	1.155	1.73	1.2	1	0.6
0.001875	1.02394	0.1	0.9	0.34	1.155	1.73	1.3	1	0.6
0.001875	1.02394	0.1	0.9	0.49	1.155	1.39	1.2	1	0.6
0.001875	1.02394	0.1	0.9	0.49	1.155	1.39	1.3	1	0.6
0.0021875	1.02394	0.1	0.8	0.34	1.155	1.73	1.2	1	0.6
0.0021875	1.02394	0.1	0.8	0.34	1.155	1.73	1.3	1	0.6
0.0021875	1.02394	0.1	0.8	0.49	1.155	1.39	1.2	1	0.6
0.0021875	1.02394	0.1	0.8	0.49	1.155	1.39	1.3	1	0.6
0.0009375	1.02394	0.1	0.6	0.34	1.155	1.73	1.2	1	0.6
0.0009375	1.02394	0.1	0.6	0.34	1.155	1.73	1.3	1	0.6
0.0009375	1.02394	0.1	0.6	0.49	1.155	1.39	1.2	1	0.6
0.0009375	1.02394	0.1	0.6	0.49	1.155	1.39	1.3	1	0.6
0.0007	0.614365	0.4	0.95	0.34	1.155	1.73	1.2	1	0.6
0.0007	0.614365	0.4	0.95	0.34	1.155	1.73	1.3	1	0.6
0.0007	0.614365	0.4	0.95	0.49	1.155	1.39	1.2	1	0.6
0.0007	0.614365	0.4	0.95	0.49	1.155	1.39	1.3	1	0.6
0.00105	0.614365	0.4	0.9	0.34	1.155	1.73	1.2	1	0.6
0.00105	0.614365	0.4	0.9	0.34	1.155	1.73	1.3	1	0.6
0.00105	0.614365	0.4	0.9	0.49	1.155	1.39	1.2	1	0.6
0.00105	0.614365	0.4	0.9	0.49	1.155	1.39	1.3	1	0.6
0.001225	0.614365	0.4	0.8	0.34	1.155	1.73	1.2	1	0.6
0.001225	0.614365	0.4	0.8	0.34	1.155	1.73	1.3	1	0.6
0.001225	0.614365	0.4	0.8	0.49	1.155	1.39	1.2	1	0.6
0.001225	0.614365	0.4	0.8	0.49	1.155	1.39	1.3	1	0.6
0.000525	0.614365	0.4	0.6	0.34	1.155	1.73	1.2	1	0.6
0.000525	0.614365	0.4	0.6	0.34	1.155	1.73	1.3	1	0.6
0.000525	0.614365	0.4	0.6	0.49	1.155	1.39	1.2	1	0.6
0.000525	0.614365	0.4	0.6	0.49	1.155	1.39	1.3	1	0.6
0.0028	0.614365	0.3	0.95	0.34	1.155	1.73	1.2	1	0.6
0.0028	0.614365	0.3	0.95	0.34	1.155	1.73	1.3	1	0.6
0.0028	0.614365	0.3	0.95	0.49	1.155	1.39	1.2	1	0.6
0.0028	0.614365	0.3	0.95	0.49	1.155	1.39	1.3	1	0.6
0.0042	0.614365	0.3	0.9	0.34	1.155	1.73	1.2	1	0.6
0.0042	0.614365	0.3	0.9	0.34	1.155	1.73	1.3	1	0.6
0.0042	0.614365	0.3	0.9	0.49	1.155	1.39	1.2	1	0.6
0.0042	0.614365	0.3	0.9	0.49	1.155	1.39	1.3	1	0.6
0.0049	0.614365	0.3	0.8	0.34	1.155	1.73	1.2	1	0.6
0.0049	0.614365	0.3	0.8	0.34	1.155	1.73	1.3	1	0.6
